mean_ndvi,mean_ndbi,mean_ndwi,mean_emissivity,mean_albedo
0.105350027976003,0.0331454565601771,-0.1391731830092608,0.9866906614658568,0.2220646086298013
0.2225015388327925,-0.0923616497717607,-0.2235370003813009,0.9874699132900912,0.1779238783009256
0.2645690158566309,-0.1173281502021617,-0.2624485287405603,0.9878659669433888,0.1770488455412668
0.2104206162098534,-0.0994848722784897,-0.2097982346090501,0.987389121086707,0.1597693741730448
0.1579127968866985,-0.0334843404696977,-0.1631134674786116,0.9870377184630836,0.1393378235349981
0.0770318956982422,-0.0057169639265535,-0.1009121793810714,0.9865433653628464,0.1827095617162666
0.1364957183259598,-0.0388001625262475,-0.1477633368324178,0.9868847155620506,0.1723027215633852
0.0952875606984804,-0.0014722296114662,-0.1234706120360481,0.9866429935987868,0.2130533571612186
0.1504627011330462,-0.0013047629109516,-0.1738735490658586,0.9869635927882876,0.2325512507961046
0.0598664589439593,0.0054311804046283,-0.0827751239356019,0.9864646595326648,0.2034179863805416
0.2023440969560629,-0.1179352817701543,-0.1915265365364444,0.9873187380919598,0.1122348904476796
0.114526109618279,-0.020940940860118,-0.1333897264694727,0.9867387360406128,0.1806853310654367
0.0766050166031016,0.0138204439097464,-0.1034963897604066,0.9865420659804616,0.1905284497144743
0.2062400604737427,-0.0558667801066325,-0.2103343221082907,0.9873622715768792,0.1769102843477839
0.2350775232111666,-0.081039814204519,-0.2288788963543596,0.9875809268116108,0.1562195062760183
0.1262946438585005,-0.025037690137169,-0.1424422964124269,0.9868383455180672,0.1860413435256286
0.1876288706804221,-0.0896823944007467,-0.1893795702160988,0.9872190160007802,0.1562684677439965
0.164488664735241,-0.0804742224594555,-0.163846878519116,0.9870486291084304,0.1221354428719869
0.1705452793374447,-0.0657748206343196,-0.1744839252617375,0.9871029113347124,0.1654221852945337
0.203887142051342,-0.0481947214753296,-0.2130932967775901,0.9873523151684284,0.1930048452663379
0.2298274687736259,-0.0900553918835721,-0.2299048749630721,0.9875655998805108,0.1687762045149036
